date,hour,day_of_week,month,is_weekend,is_holiday,season,temperature,rainfall,weather,promotion,local_event,previous_hour_customers,previous_day_customers,predicted_customers,actual_customers,walk_in_customers,online_reservations,takeaway_orders,delivery_orders,average_order_value,total_sales,kitchen_load,table_utilization,chef_count,waiter_count,cashier_count,cleaner_count,ingredient_chicken_kg,ingredient_rice_kg,ingredient_oil_l,ingredient_onion_kg,ingredient_tomato_kg,ingredient_cheese_kg,ingredient_milk_l,inventory_cost,supplier_delay_days,food_wastage_kg,customer_satisfaction,created_at,hour_sin,hour_cos,day_sin,day_cos,rolling_average_customers,moving_average_sales,customer_growth_rate,inventory_utilization,staff_efficiency,sales_per_customer
2024-02-25 00:00:00,22,6,2,True,False,Winter,15.0,4.19,Cloudy,False,,126,2077,14,21,10,2,3,6,406.61,8611.93,0.207,0.157,1,2,1,1,2.87,1.56,0.19,1.26,0.68,0.71,0.39,61.47,1.0,2.42,4.22,2024-02-25 22:00:00,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,85.71,33776.76,-0.8333,2.0,4.2,410.09
2024-02-25 00:00:00,23,6,2,True,False,Winter,19.0,3.48,Cloudy,False,,21,2077,5,5,2,0,1,2,318.13,1609.17,0.047,0.041,1,2,1,1,0.56,0.54,0.07,0.22,0.24,0.16,0.09,13.54,1.0,2.04,4.35,2024-02-25 23:00:00,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,85.67,33767.04,-0.7619,2.0,1.0,321.83
2024-02-26 00:00:00,0,0,2,False,False,Winter,15.9,0.68,Sunny,False,,5,2056,10,20,8,3,3,6,481.31,9144.26,0.199,0.182,1,2,1,1,2.34,1.28,0.21,1.08,0.74,0.76,0.47,53.43,3.2,1.41,4.05,2024-02-26 00:00:00,0.0,1.0,0.0,1.0,86.04,33931.78,3.0,2.0,4.0,457.21
2024-02-26 00:00:00,1,0,2,False,False,Winter,18.0,0.3,Cloudy,False,,20,2056,18,16,7,2,3,4,354.59,5950.51,0.155,0.13,1,2,1,1,2.19,1.57,0.24,0.65,0.66,0.52,0.41,49.19,0.0,2.43,4.27,2024-02-26 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0,85.71,33805.45,-0.2,2.0,3.2,371.91
2024-02-26 00:00:00,2,0,2,False,False,Winter,17.3,0.29,Sunny,True,,16,2056,15,14,6,2,2,4,317.89,4544.23,0.132,0.125,1,2,1,1,1.74,0.86,0.2,0.83,0.47,0.31,0.35,37.79,0.0,1.11,4.34,2024-02-26 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0,85.25,33446.24,-0.125,2.0,2.8,324.59
2024-02-26 00:00:00,3,0,2,False,False,Winter,16.6,0.06,Sunny,False,,14,2056,24,24,10,3,5,6,492.21,11392.16,0.256,0.212,1,2,1,1,1.97,1.89,0.28,1.25,0.77,0.95,0.61,53.04,0.6,0.86,4.11,2024-02-26 03:00:00,0.7071067811865476,0.7071067811865476,0.0,1.0,84.96,33457.21,0.7143,2.0,4.8,474.67
2024-02-26 00:00:00,4,0,2,False,False,Winter,15.8,1.75,Cloudy,False,,24,2056,5,5,2,0,1,2,463.39,2279.7,0.057,0.044,1,2,1,1,0.58,0.34,0.05,0.15,0.2,0.18,0.12,13.04,1.9,2.2,4.28,2024-02-26 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0,83.79,32922.75,-0.7917,2.0,1.0,455.94
2024-02-26 00:00:00,5,0,2,False,False,Winter,19.9,1.27,Cloudy,False,,5,2056,22,21,9,3,4,5,324.15,6829.04,0.2,0.17,1,2,1,1,2.53,1.38,0.18,0.87,0.74,0.55,0.4,53.84,0.5,1.36,4.21,2024-02-26 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0,82.83,32541.68,3.2,2.0,4.2,325.19
2024-02-26 00:00:00,6,0,2,False,False,Winter,19.8,1.38,Sunny,True,,21,2056,34,32,12,6,6,8,468.0,15221.52,0.363,0.236,1,2,1,1,3.22,1.99,0.32,1.28,0.87,1.04,0.65,73.76,1.2,2.54,3.91,2024-02-26 06:00:00,1.0,6.123233995736766e-17,0.0,1.0,82.92,32744.76,0.5238,2.0,6.4,475.67
2024-02-26 00:00:00,7,0,2,False,False,Winter,21.8,1.51,Sunny,False,,32,2056,41,44,17,8,9,10,409.07,16695.48,0.415,0.391,2,3,1,1,4.47,2.8,0.39,2.2,1.86,1.48,1.02,105.1,3.7,1.4,3.98,2024-02-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0,82.33,32708.8,0.375,2.0,6.2857,379.44
2024-02-26 00:00:00,8,0,2,False,False,Winter,21.4,0.95,Cloudy,False,,44,2056,62,60,23,12,14,11,357.38,22617.27,0.689,0.534,2,4,1,1,6.03,5.87,0.58,2.92,2.56,2.09,1.09,148.34,2.3,1.05,3.66,2024-02-26 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,1.0,81.17,32188.62,0.3636,2.0,7.5,376.95
2024-02-26 00:00:00,9,0,2,False,False,Winter,24.5,4.1,Cloudy,False,,60,2056,64,65,26,10,15,14,427.7,29119.19,0.652,0.511,2,4,2,1,6.44,5.32,0.8,2.91,2.99,2.47,1.43,160.93,0.3,1.97,3.88,2024-02-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0,79.5,31705.35,0.0833,2.0,7.2222,447.99
2024-02-26 00:00:00,10,0,2,False,False,Winter,25.4,0.09,Cloudy,False,,65,2056,85,87,34,17,18,18,368.38,29842.15,0.808,0.723,3,5,2,2,10.84,8.71,1.03,3.0,3.89,2.28,1.6,241.45,0.8,1.09,3.79,2024-02-26 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0,79.04,31601.71,0.3385,2.0,7.25,343.01
2024-02-26 00:00:00,11,0,2,False,False,Winter,24.2,0.25,Cloudy,False,,87,2056,86,91,36,15,20,20,448.49,43783.27,0.977,0.782,3,6,2,2,11.07,9.48,0.92,3.55,3.96,2.24,2.61,250.89,0.9,2.05,3.85,2024-02-26 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0,77.29,31593.73,0.046,2.0,7.0,481.13
2024-02-26 00:00:00,12,0,2,False,False,Winter,24.0,4.89,Cloudy,False,,91,2056,106,111,44,20,25,22,324.37,33726.11,1.0,0.803,4,7,2,2,14.77,6.9,1.05,5.64,5.07,4.01,2.97,322.76,0.2,2.47,3.95,2024-02-26 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0,74.88,30601.6,0.2198,2.0,7.4,303.84
2024-02-26 00:00:00,13,0,2,False,False,Winter,23.9,1.48,Sunny,False,,111,2056,124,124,48,24,30,22,447.33,58160.9,1.0,0.98,4,7,3,2,11.18,13.53,1.42,3.76,6.06,3.71,3.42,291.36,1.0,1.73,3.99,2024-02-26 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0,72.75,29870.76,0.1171,2.0,7.75,469.04
2024-02-26 00:00:00,14,0,2,False,False,Winter,22.8,0.6,Sunny,False,,124,2056,105,100,42,17,22,19,291.74,27243.64,1.0,0.713,3,6,2,2,11.15,10.38,1.15,3.67,4.51,2.59,2.9,263.12,0.3,1.73,3.76,2024-02-26 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,1.0,70.38,29235.48,-0.1935,2.0,7.6923,272.44
2024-02-26 00:00:00,15,0,2,False,False,Winter,20.6,0.01,Sunny,False,,100,2056,46,47,19,7,10,11,450.48,21767.22,0.439,0.371,2,3,1,1,5.17,4.91,0.53,1.69,1.28,1.83,1.23,124.78,0.5,2.29,3.79,2024-02-26 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0,68.96,28404.17,-0.53,2.0,6.7143,463.13
2024-02-26 00:00:00,16,0,2,False,False,Winter,22.2,1.5,Sunny,False,,47,2056,34,37,14,7,8,8,475.71,17758.09,0.417,0.335,2,3,1,1,4.03,2.81,0.45,1.86,1.39,1.35,0.66,94.91,0.5,0.99,4.06,2024-02-26 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,1.0,67.46,28158.58,-0.2128,2.0,5.2857,479.95
2024-02-26 00:00:00,17,0,2,False,False,Winter,21.8,1.18,Cloudy,False,,37,2056,51,47,18,8,9,12,519.68,23514.25,0.496,0.356,2,3,1,1,5.2,2.87,0.42,2.55,1.74,1.08,1.03,113.86,0.4,2.62,4.21,2024-02-26 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0,66.92,27952.74,0.2703,2.0,6.7143,500.3
2024-02-26 00:00:00,18,0,2,False,False,Winter,19.3,4.22,Cloudy,False,,47,2056,85,89,36,17,17,19,416.18,37246.6,0.943,0.705,3,5,2,2,9.65,5.43,1.22,2.97,3.26,2.81,2.28,221.37,0.6,0.76,4.04,2024-02-26 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0,65.0,26889.71,0.8936,2.0,7.4167,418.5
2024-02-26 00:00:00,19,0,2,False,False,Winter,20.5,2.64,Cloudy,False,,89,2056,119,129,50,22,27,30,327.12,45253.75,1.0,0.98,4,8,3,2,14.67,12.83,1.25,5.9,4.53,3.09,3.12,333.87,6.1,1.6,4.01,2024-02-26 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0,62.62,24983.04,0.4494,2.0,7.5882,350.8
2024-02-26 00:00:00,20,0,2,False,False,Winter,19.2,2.4,Cloudy,False,,129,2056,115,122,51,22,21,28,350.31,42470.5,1.0,0.932,4,7,3,2,10.39,12.21,1.75,4.22,3.81,4.03,3.58,278.0,0.4,1.51,4.14,2024-02-26 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0,59.88,23082.88,-0.0543,2.0,7.625,348.12
2024-02-26 00:00:00,21,0,2,False,False,Winter,17.1,3.67,Cloudy,True,,122,2056,133,118,52,21,23,22,399.08,49294.86,1.0,0.98,4,7,2,2,13.6,12.19,1.48,6.37,5.59,4.13,3.04,330.25,4.0,3.38,3.23,2024-02-26 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0,59.54,23503.16,-0.0328,2.0,7.8667,417.75
2024-02-26 00:00:00,22,0,2,False,False,Winter,16.3,0.98,Sunny,False,,118,2056,5,10,3,1,2,4,490.58,5229.9,0.099,0.079,1,2,1,1,1.04,0.79,0.13,0.41,0.26,0.29,0.18,24.04,0.0,0.91,4.33,2024-02-26 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0,59.08,23362.24,-0.9153,2.0,2.0,522.99
2024-02-26 00:00:00,23,0,2,False,False,Winter,13.5,1.11,Sunny,False,,10,2056,9,9,3,2,2,2,319.97,2779.65,0.096,0.071,1,2,1,1,0.72,0.92,0.08,0.51,0.44,0.36,0.24,20.48,0.2,0.91,4.21,2024-02-26 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0,59.25,23411.01,-0.1,2.0,1.8,308.85
2024-02-27 00:00:00,0,1,2,False,False,Winter,15.5,0.47,Sunny,False,,9,1422,20,22,9,4,4,5,491.21,10151.36,0.238,0.18,1,2,1,1,2.6,1.81,0.18,0.7,0.62,0.59,0.37,55.74,0.7,2.06,3.93,2024-02-27 00:00:00,0.0,1.0,0.7818314824680298,0.6234898018587336,59.33,23452.97,1.4444,2.0,4.4,461.43
2024-02-27 00:00:00,1,1,2,False,False,Winter,15.7,0.86,Sunny,False,,22,1422,22,22,10,3,4,5,399.33,8114.37,0.251,0.2,1,2,1,1,2.27,2.37,0.2,1.11,0.66,0.55,0.59,54.19,0.6,1.33,4.22,2024-02-27 01:00:00,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,59.58,23543.13,0.0,2.0,4.4,368.84
2024-02-27 00:00:00,2,1,2,False,False,Winter,17.6,0.26,Cloudy,True,,22,1422,7,6,2,1,1,2,319.49,1910.22,0.067,0.047,1,2,1,1,0.51,0.61,0.06,0.2,0.18,0.13,0.14,12.65,5.3,1.46,4.27,2024-02-27 02:00:00,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,59.25,23433.38,-0.7273,2.0,1.2,318.37
2024-02-27 00:00:00,3,1,2,False,False,Winter,14.8,0.48,Sunny,True,,6,1422,21,21,8,3,4,6,317.58,6257.64,0.232,0.162,1,2,1,1,1.85,2.04,0.21,1.19,0.75,0.49,0.63,47.09,0.2,1.64,4.25,2024-02-27 03:00:00,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,59.12,23219.45,2.5,2.0,4.2,297.98
2024-02-27 00:00:00,4,1,2,False,False,Winter,18.7,2.23,Cloudy,True,,21,1422,25,26,11,4,4,7,415.78,11546.62,0.289,0.193,1,2,1,1,2.73,1.74,0.36,1.54,0.84,0.68,0.54,63.27,2.0,0.95,4.1,2024-02-27 04:00:00,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,60.0,23605.57,0.2381,2.0,5.2,444.1
2024-02-27 00:00:00,5,1,2,False,False,Winter,17.9,0.48,Cloudy,False,,26,1422,38,37,14,7,6,10,450.01,17272.61,0.349,0.323,2,3,1,1,4.35,2.55,0.54,1.86,1.01,0.88,0.92,96.35,0.8,1.14,4.13,2024-02-27 05:00:00,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,60.67,24040.72,0.4231,2.0,5.2857,466.83
2024-02-27 00:00:00,6,1,2,False,False,Winter,18.5,0.94,Sunny,True,,37,1422,39,34,12,7,6,9,474.95,16232.35,0.321,0.262,1,2,1,1,3.08,3.5,0.48,1.49,0.94,1.28,0.76,81.07,0.7,1.53,4.07,2024-02-27 06:00:00,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,60.75,24082.83,-0.0811,2.0,6.8,477.42
2024-02-27 00:00:00,7,1,2,False,False,Winter,24.6,0.75,Sunny,False,,34,1422,55,57,24,9,12,12,304.51,16492.55,0.539,0.499,2,4,1,1,6.7,6.19,0.66,2.03,1.88,2.08,1.16,157.03,1.5,1.5,4.14,2024-02-27 07:00:00,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,61.29,24074.38,0.6765,2.0,7.125,289.34
2024-02-27 00:00:00,8,1,2,False,False,Winter,21.0,0.87,Cloudy,False,,57,1422,65,70,28,13,15,14,398.39,29206.19,0.784,0.566,2,4,2,1,8.69,5.3,0.75,3.5,3.32,1.65,1.59,190.11,0.2,1.87,4.04,2024-02-27 08:00:00,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,61.71,24348.92,0.2281,2.0,7.7778,417.23
2024-02-27 00:00:00,9,1,2,False,False,Winter,23.2,2.77,Cloudy,False,,70,1422,60,59,22,10,14,13,328.67,20737.34,0.546,0.483,2,4,1,1,6.31,4.5,0.59,2.73,2.19,1.75,0.96,144.0,1.9,2.21,4.03,2024-02-27 09:00:00,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,61.46,23999.67,-0.1571,2.0,7.375,351.48
2024-02-27 00:00:00,10,1,2,False,False,Winter,22.7,0.01,Cloudy,False,,59,1422,89,88,34,17,16,21,286.66,25330.31,1.0,0.641,3,5,2,2,11.76,8.14,0.74,3.5,3.02,2.61,1.54,251.29,1.0,2.46,3.92,2024-02-27 10:00:00,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,61.5,23811.68,0.4915,2.0,7.3333,287.84
2024-02-27 00:00:00,11,1,2,False,False,Winter,24.0,1.24,Sunny,False,,88,1422,99,101,45,17,17,22,416.85,45030.53,0.956,0.788,3,6,2,2,13.79,8.39,1.1,3.84,4.78,3.73,2.13,303.21,0.0,0.86,3.84,2024-02-27 11:00:00,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,61.92,23863.65,0.1477,2.0,7.7692,445.85
2024-02-27 00:00:00,12,1,2,False,False,Winter,23.5,0.13,Sunny,False,,101,1422,108,115,50,16,23,26,465.54,57392.28,1.0,0.98,4,7,2,2,9.81,11.11,1.09,4.99,5.68,4.19,3.19,264.02,2.4,1.99,3.85,2024-02-27 12:00:00,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,62.08,24849.74,0.1386,2.0,7.6667,499.06
2024-02-27 00:00:00,13,1,2,False,False,Winter,24.8,0.4,Cloudy,False,,115,1422,112,111,45,20,23,23,410.14,42781.63,1.0,0.888,4,7,2,2,10.98,9.12,1.27,6.2,4.59,2.44,3.11,263.14,2.1,1.51,3.74,2024-02-27 13:00:00,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,61.54,24208.94,-0.0348,2.0,7.4,385.42
2024-02-27 00:00:00,14,1,2,False,False,Winter,23.3,1.6,Sunny,False,,111,1422,115,108,41,17,23,27,436.44,44518.51,0.997,0.871,4,6,2,2,12.54,11.1,1.42,4.47,5.38,3.59,2.94,301.31,1.3,2.77,3.74,2024-02-27 14:00:00,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,61.88,24928.72,-0.027,2.0,7.7143,412.21
2024-02-27 00:00:00,15,1,2,False,False,Winter,19.4,1.38,Sunny,False,,108,1422,61,50,20,8,10,12,481.43,25084.08,0.481,0.367,2,3,1,1,4.08,3.02,0.48,2.7,2.38,1.39,1.17,103.17,1.5,3.29,4.02,2024-02-27 15:00:00,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,62.0,25066.92,-0.537,2.0,7.1429,501.68
2024-02-27 00:00:00,16,1,2,False,False,Winter,22.2,1.49,Cloudy,False,,50,1422,48,43,17,9,7,10,306.28,12752.38,0.471,0.307,2,3,1,1,3.58,4.19,0.36,1.62,1.98,1.68,0.91,95.86,4.2,1.69,3.89,2024-02-27 16:00:00,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,62.25,24858.35,-0.14,2.0,6.1429,296.57
2024-02-27 00:00:00,17,1,2,False,False,Winter,20.1,0.37,Cloudy,False,,43,1422,48,55,21,8,12,14,442.22,23978.86,0.551,0.492,2,4,1,1,6.74,5.8,0.76,2.49,2.31,1.56,1.36,156.29,0.4,0.92,4.28,2024-02-27 17:00:00,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,62.58,24877.71,0.2791,2.0,6.875,435.98
2024-02-27 00:00:00,18,1,2,False,False,Winter,20.1,2.4,Cloudy,False,,55,1422,98,86,33,13,18,22,476.49,37930.91,0.917,0.672,3,5,2,2,7.55,6.17,1.01,5.04,2.77,2.56,1.81,188.61,2.7,2.16,3.61,2024-02-27 18:00:00,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,62.46,24906.22,0.5636,2.0,7.1667,441.06
2024-02-27 00:00:00,19,1,2,False,False,Winter,17.6,0.64,Cloudy,False,,86,1422,158,151,66,28,29,28,452.01,72798.89,1.0,0.98,5,9,3,2,17.85,13.07,1.4,5.09,5.61,3.5,3.57,390.24,1.2,1.04,3.51,2024-02-27 19:00:00,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,63.38,26053.94,0.7558,2.0,7.9474,482.11
2024-02-27 00:00:00,20,1,2,False,False,Winter,16.1,0.06,Cloudy,False,,151,1422,139,131,51,27,30,23,335.28,43822.24,1.0,0.98,4,8,3,2,16.91,8.58,1.43,5.61,4.81,4.88,2.39,368.4,0.1,1.41,3.93,2024-02-27 20:00:00,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,63.75,26110.26,-0.1325,2.0,7.7059,334.52
2024-02-27 00:00:00,21,1,2,False,False,Winter,17.0,0.3,Cloudy,True,Tech Summit,131,1422,146,150,57,28,28,37,537.53,78582.55,1.0,0.98,5,9,3,2,14.51,14.62,2.07,5.59,7.47,3.06,2.74,351.64,1.8,1.9,3.78,2024-02-27 21:00:00,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,65.08,27330.58,0.145,2.0,7.8947,523.88
2024-02-27 00:00:00,22,1,2,False,False,Winter,17.3,0.64,Sunny,False,,150,1422,12,12,5,2,2,3,379.94,4577.34,0.123,0.109,1,2,1,1,1.14,1.18,0.12,0.65,0.32,0.32,0.2,27.54,0.1,1.27,3.94,2024-02-27 22:00:00,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,65.17,27303.39,-0.92,2.0,2.4,381.44
2024-02-27 00:00:00,23,1,2,False,False,Winter,16.2,0.42,Sunny,True,,12,1422,33,24,10,4,4,6,462.92,10917.3,0.271,0.193,1,2,1,1,2.44,2.17,0.25,0.79,0.87,0.77,0.51,58.06,0.6,1.29,4.15,2024-02-27 23:00:00,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,65.79,27642.46,1.0,2.0,4.8,454.89
2024-02-28 00:00:00,0,2,2,False,False,Winter,17.4,3.04,Cloudy,False,,24,1579,17,11,4,1,2,4,496.78,5222.22,0.101,0.079,1,2,1,1,1.05,1.08,0.13,0.48,0.44,0.42,0.18,26.69,1.4,1.44,4.02,2024-02-28 00:00:00,0.0,1.0,0.9749279121818236,-0.22252093395631434,65.33,27437.08,-0.5417,2.0,2.2,474.75
2024-02-28 00:00:00,1,2,2,False,False,Winter,16.9,0.02,Sunny,False,,11,1579,24,21,8,3,4,6,442.0,8935.1,0.208,0.166,1,2,1,1,2.53,1.35,0.2,0.76,0.58,0.51,0.51,53.49,1.6,1.67,3.87,2024-02-28 01:00:00,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,65.29,27471.28,0.9091,2.0,4.2,425.48
2024-02-28 00:00:00,2,2,2,False,False,Winter,17.3,2.93,Cloudy,False,,21,1579,5,5,2,0,1,2,427.12,2212.65,0.055,0.036,1,2,1,1,0.62,0.34,0.05,0.25,0.19,0.11,0.08,13.1,1.8,0.84,4.29,2024-02-28 02:00:00,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,65.25,27483.88,-0.7619,2.0,1.0,442.53
2024-02-28 00:00:00,3,2,2,False,False,Winter,17.7,1.11,Sunny,False,,5,1579,49,33,14,6,6,7,331.49,10164.18,0.342,0.279,1,2,1,1,2.86,2.58,0.31,1.32,1.61,1.11,0.5,71.91,0.3,2.58,3.66,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,65.75,27646.65,5.6,2.0,6.6,308.01
2024-02-28 00:00:00,4,2,2,False,False,Winter,18.3,1.59,Cloudy,False,,33,1579,32,24,10,3,4,7,413.44,9845.13,0.229,0.179,1,2,1,1,2.32,1.45,0.35,1.21,1.01,0.75,0.61,56.73,4.8,2.4,3.98,2024-02-28 04:00:00,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,65.67,27575.76,-0.2727,2.0,4.8,410.21
2024-02-28 00:00:00,5,2,2,False,False,Winter,20.4,2.34,Cloudy,False,,24,1579,14,18,7,3,3,5,453.63,7864.55,0.17,0.16,1,2,1,1,1.84,1.64,0.22,0.58,0.83,0.58,0.5,45.04,2.4,2.32,4.09,2024-02-28 05:00:00,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,64.88,27183.75,-0.25,2.0,3.6,436.92
2024-02-28 00:00:00,6,2,2,False,False,Winter,20.5,0.76,Sunny,False,,18,1579,20,26,10,5,5,6,299.56,7341.74,0.255,0.225,1,2,1,1,2.87,2.56,0.34,0.91,0.71,0.83,0.68,67.77,0.2,2.24,4.27,2024-02-28 06:00:00,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,64.54,26813.31,0.4444,2.0,5.2,282.37
2024-02-28 00:00:00,7,2,2,False,False,Winter,20.9,0.1,Sunny,False,,26,1579,53,58,23,10,12,13,309.4,19063.13,0.609,0.486,2,4,1,1,8.08,5.3,0.84,2.24,1.8,1.76,1.31,175.48,0.3,0.56,3.9,2024-02-28 07:00:00,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,64.58,26920.42,1.2308,2.0,7.25,328.67
2024-02-28 00:00:00,8,2,2,False,False,Winter,21.4,1.4,Cloudy,False,,58,1579,80,77,31,16,14,16,444.1,33945.22,0.845,0.677,3,5,2,1,9.86,4.98,1.06,2.8,1.97,1.88,1.71,207.96,1.6,0.88,3.88,2024-02-28 08:00:00,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,64.88,27117.88,0.3276,2.0,7.0,440.85
2024-02-28 00:00:00,9,2,2,False,False,Winter,25.3,0.99,Cloudy,False,,77,1579,64,78,35,14,13,16,418.76,34191.71,0.782,0.639,3,5,2,1,9.31,5.73,0.81,4.66,3.19,2.92,2.12,215.69,1.3,1.07,4.15,2024-02-28 09:00:00,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,65.67,27678.48,0.013,2.0,7.0909,438.36
2024-02-28 00:00:00,10,2,2,False,False,Winter,25.2,1.17,Sunny,False,,78,1579,92,95,38,17,22,18,508.98,46242.5,0.864,0.733,3,6,2,2,9.87,9.66,1.37,3.52,3.01,2.32,1.92,234.27,2.0,2.07,3.82,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,65.96,28549.82,0.2179,2.0,7.3077,486.76
2024-02-28 00:00:00,11,2,2,False,False,Winter,21.5,0.31,Cloudy,False,,95,1579,102,99,38,19,18,24,305.34,29940.76,1.0,0.799,3,6,2,2,11.96,6.7,0.95,3.82,2.78,2.55,2.57,256.17,0.3,1.68,3.93,2024-02-28 11:00:00,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,65.88,27921.08,0.0421,2.0,7.6154,302.43
2024-02-28 00:00:00,12,2,2,False,False,Winter,22.7,1.48,Sunny,False,,99,1579,109,110,50,15,23,22,286.76,32911.23,1.0,0.902,4,7,2,2,9.28,7.91,1.48,6.24,4.21,2.98,1.75,234.53,1.4,0.61,3.9,2024-02-28 12:00:00,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,65.67,26901.03,0.1111,2.0,7.3333,299.19
2024-02-28 00:00:00,13,2,2,False,False,Winter,23.6,0.01,Sunny,False,,110,1579,143,141,54,29,28,30,301.28,44246.02,1.0,0.98,5,8,3,2,14.72,8.61,1.78,5.78,6.04,4.59,3.49,345.33,1.9,1.48,3.76,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,66.92,26962.05,0.2818,2.0,7.8333,313.8
2024-02-28 00:00:00,14,2,2,False,False,Winter,22.1,1.81,Sunny,True,,141,1579,118,119,53,20,22,24,298.41,34844.56,1.0,0.98,4,7,2,2,12.8,13.05,1.55,5.52,4.56,2.48,3.49,305.99,3.2,0.7,4.02,2024-02-28 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,67.38,26558.97,-0.156,2.0,7.9333,292.81
2024-02-28 00:00:00,15,2,2,False,False,Winter,22.0,0.88,Sunny,False,,119,1579,47,43,18,6,9,10,325.32,14715.92,0.423,0.336,2,3,1,1,3.47,4.7,0.53,1.84,1.18,1.46,0.83,94.14,5.3,2.32,3.85,2024-02-28 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,67.08,26126.96,-0.6387,2.0,6.1429,342.23
2024-02-28 00:00:00,16,2,2,False,False,Winter,20.6,0.09,Cloudy,False,,43,1579,43,41,16,6,7,12,328.96,13474.15,0.429,0.33,2,3,1,1,5.18,3.23,0.37,2.21,1.37,1.06,1.09,112.51,3.3,0.95,4.11,2024-02-28 16:00:00,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,67.0,26157.04,-0.0465,2.0,5.8571,328.64
